Pulls	Probability
1153	0.00000003856308959011
1154	0.00000003810061317745
1155	0.00000003764401118541
1156	0.00000003719319662665
1157	0.00000003674807180829
1158	0.00000003630852665710
1159	0.00000003587443775939
1160	0.00000003544566828865
1161	0.00000003502206893782
1162	0.00000003460347990203
1163	0.00000003418973387577
1164	0.00000003378065994288
1165	0.00000003337608815732
1166	0.00000003297585454430
1167	0.00000003257980620249
1168	0.00000003218780616475
1169	0.00000003179973767906
1170	0.00000003141550760415
1171	0.00000003103504867327
1172	0.00000003065832045889
1173	0.00000003028530896490
1174	0.00000002991602487129
1175	0.00000002955050055206
1176	0.00000002918878607128
1177	0.00000002883094442770
1178	0.00000002847704636097
1179	0.00000002812716504924
1180	0.00000002778137101864
1181	0.00000002743972755253
1182	0.00000002710228683609
1183	0.00000002676908700590
1184	0.00000002644015020082
1185	0.00000002611548163596
1186	0.00000002579506965251
1187	0.00000002547888663669
1188	0.00000002516689065572
1189	0.00000002485902762872
1190	0.00000002455523383721
1191	0.00000002425543858157
1192	0.00000002395956680577
1193	0.00000002366754153823
1194	0.00000002337928603026
1195	0.00000002309472551053
1196	0.00000002281378851155
1197	0.00000002253640775894
1198	0.00000002226252064515
1199	0.00000002199206933299
1200	0.00000179355955730593
